task,submission,model,origin_source_bytes,orig_tc_shown_bytes,orig_tc_shown_fraction,orig_tc_shown_form,origin_truncated,reduced_source_bytes,reduced_tc_shown_bytes,reduced_tc_shown_fraction,reduced_tc_shown_form,reduced_truncated,no_tc_correct,orig_tc_correct,reduced_tc_correct,delta_reduced_origin,delta_reduced_no_test,orig_tc_prompt_contains_input,orig_tc_prompt_contains_expected,orig_tc_prompt_contains_actual,reduced_tc_prompt_contains_input,reduced_tc_prompt_contains_expected,reduced_tc_prompt_contains_actual
abc368c,67109122,DeepSeek-V3,1978074,20480,0.010353505480583638,prefix_20480,True,12,12,1.0,full,False,8,6,5,-0.1,-0.3,True,True,True,True,True,True
abc368c,67109097,DeepSeek-V3,1978074,20480,0.010353505480583638,prefix_20480,True,12,12,1.0,full,False,3,4,2,-0.2,-0.1,True,True,True,True,True,True
abc368c,67108987,DeepSeek-V3,1978074,20480,0.010353505480583638,prefix_20480,True,22,22,1.0,full,False,3,3,6,0.3,0.3,True,True,True,True,True,True
abc368c,67014332,DeepSeek-V3,1978074,20480,0.010353505480583638,prefix_20480,True,21,21,1.0,full,False,4,6,6,0.0,0.2,True,True,True,True,True,True
abc368c,66662246,DeepSeek-V3,1978074,20480,0.010353505480583638,prefix_20480,True,12,12,1.0,full,False,4,5,6,0.1,0.2,True,True,True,True,True,True
abc368c,66662226,DeepSeek-V3,1978074,20480,0.010353505480583638,prefix_20480,True,12,12,1.0,full,False,2,2,6,0.4,0.4,True,True,True,True,True,True
abc368c,66495377,DeepSeek-V3,1978074,20480,0.010353505480583638,prefix_20480,True,12,12,1.0,full,False,1,3,2,-0.1,0.1,True,True,True,True,True,True
abc369d,66452865,DeepSeek-V3,1300007,20480,0.01575376132590055,prefix_20480,True,26,26,1.0,full,False,2,0,0,0.0,-0.2,True,True,True,True,True,True
abc369d,66698094,DeepSeek-V3,1300007,20480,0.01575376132590055,prefix_20480,True,26,26,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc369d,66381795,DeepSeek-V3,1600013,20480,0.012799896000844992,prefix_20480,True,37,37,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc369d,66601916,DeepSeek-V3,1300007,40960,0.0315075226518011,prefix_40960,True,13,13,1.0,full,False,6,0,0,0.0,-0.6,True,True,True,True,True,True
abc369d,66602018,DeepSeek-V3,1300007,20480,0.01575376132590055,prefix_20480,True,13,13,1.0,full,False,2,0,1,0.1,-0.1,True,True,True,True,True,True
abc369d,67111720,DeepSeek-V3,1300007,40960,0.0315075226518011,prefix_40960,True,13,13,1.0,full,False,1,0,0,0.0,-0.1,True,True,True,True,True,True
abc369d,66290467,DeepSeek-V3,1300007,40960,0.0315075226518011,prefix_40960,True,19,19,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc369d,66291076,DeepSeek-V3,1300007,40960,0.0315075226518011,prefix_40960,True,37,37,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc369d,67240077,DeepSeek-V3,1600013,40960,0.025599792001689985,prefix_40960,True,37,37,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc369d,67265264,DeepSeek-V3,1300007,40960,0.0315075226518011,prefix_40960,True,13,13,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc370d,67044691,DeepSeek-V3,1567915,20480,0.013061932566497547,prefix_20480,True,14,14,1.0,full,False,10,10,10,0.0,0.0,True,True,True,True,True,True
abc370d,66200722,DeepSeek-V3,1567915,20480,0.013061932566497547,prefix_20480,True,26,26,1.0,full,False,1,0,2,0.2,0.1,True,True,True,True,True,True
abc370d,65578854,DeepSeek-V3,1567915,20480,0.013061932566497547,prefix_20480,True,14,14,1.0,full,False,9,10,9,-0.1,0.0,True,True,True,True,True,True
abc370d,65527153,DeepSeek-V3,1567915,20480,0.013061932566497547,prefix_20480,True,14,14,1.0,full,False,9,10,10,0.0,0.1,True,True,True,True,True,True
abc370d,65496614,DeepSeek-V3,1567915,20480,0.013061932566497547,prefix_20480,True,10,10,1.0,full,False,10,8,10,0.2,0.0,True,False,False,True,True,True
abc370d,65350419,DeepSeek-V3,1567915,40960,0.026123865132995094,prefix_40960,True,1567915,40960,0.026123865132995094,prefix_40960,True,10,10,10,0.0,0.0,True,True,True,True,True,True
abc370d,65350386,DeepSeek-V3,1567915,40960,0.026123865132995094,prefix_40960,True,1567915,40960,0.026123865132995094,prefix_40960,True,10,10,10,0.0,0.0,True,True,True,True,True,True
abc370d,65350266,DeepSeek-V3,1567915,20480,0.013061932566497547,prefix_20480,True,14,14,1.0,full,False,10,10,10,0.0,0.0,True,True,True,True,True,True
abc370d,67283761,DeepSeek-V3,1567915,40960,0.026123865132995094,prefix_40960,True,22,22,1.0,full,False,3,3,4,0.1,0.1,True,True,True,True,True,True
abc370d,65350192,DeepSeek-V3,1567915,40960,0.026123865132995094,prefix_40960,True,14,14,1.0,full,False,10,10,10,0.0,0.0,True,True,True,True,True,True
abc371d,66997913,DeepSeek-V3,8211979,20480,0.002493917726774508,prefix_20480,True,84,84,1.0,full,False,9,10,10,0.0,0.1,True,True,True,True,True,True
abc371d,66610768,DeepSeek-V3,8211979,20480,0.002493917726774508,prefix_20480,True,84,84,1.0,full,False,0,9,10,0.1,1.0,True,True,True,True,True,True
abc371d,66993984,DeepSeek-V3,8211979,20480,0.002493917726774508,prefix_20480,True,84,84,1.0,full,False,2,10,10,0.0,0.8,True,True,True,True,True,True
abc371d,66849824,DeepSeek-V3,8211979,20480,0.002493917726774508,prefix_20480,True,84,84,1.0,full,False,8,9,8,-0.1,0.0,True,True,True,True,True,True
abc371d,66994557,DeepSeek-V3,8211979,20480,0.002493917726774508,prefix_20480,True,84,84,1.0,full,False,7,10,10,0.0,0.3,True,True,True,True,True,True
abc371d,66994628,DeepSeek-V3,8211979,20480,0.002493917726774508,prefix_20480,True,84,84,1.0,full,False,8,10,10,0.0,0.2,True,True,True,True,True,True
abc371d,66610631,DeepSeek-V3,8211979,20480,0.002493917726774508,prefix_20480,True,84,84,1.0,full,False,0,7,6,-0.1,0.6,True,True,True,True,True,True
abc371d,66715307,DeepSeek-V3,8211979,20480,0.002493917726774508,prefix_20480,True,43,43,1.0,full,False,1,10,0,-1.0,-0.1,True,True,True,True,True,True
abc371d,66849751,DeepSeek-V3,8211979,20480,0.002493917726774508,prefix_20480,True,84,84,1.0,full,False,0,7,2,-0.5,0.2,True,True,True,True,True,True
abc371d,66850066,DeepSeek-V3,8211979,20480,0.002493917726774508,prefix_20480,True,84,84,1.0,full,False,7,10,9,-0.1,0.2,True,True,True,True,True,True
abc372e,65729583,DeepSeek-V3,1144843,40960,0.03577783154546082,prefix_40960,True,1144843,40960,0.03577783154546082,prefix_40960,True,8,5,9,0.4,0.1,True,True,True,True,True,True
abc372e,65229511,DeepSeek-V3,18610,18610,1.0,full,False,52,52,1.0,full,False,7,6,9,0.3,0.2,True,True,True,True,True,True
abc372e,65229436,DeepSeek-V3,18610,18610,1.0,full,False,52,52,1.0,full,False,5,7,8,0.1,0.3,True,True,True,True,True,True
abc372e,63234684,DeepSeek-V3,18610,18610,1.0,full,False,18610,18610,1.0,full,False,8,7,3,-0.4,-0.5,True,True,True,True,True,True
abc372e,62871448,DeepSeek-V3,18610,18610,1.0,full,False,18610,18610,1.0,full,False,10,8,8,0.0,-0.2,True,True,True,True,True,True
abc372e,62870440,DeepSeek-V3,18610,18610,1.0,full,False,18610,18610,1.0,full,False,9,7,7,0.0,-0.2,True,True,True,True,True,True
abc372e,62869832,DeepSeek-V3,18610,18610,1.0,full,False,18610,18610,1.0,full,False,10,6,10,0.4,0.0,True,True,True,True,True,True
abc372e,62869553,DeepSeek-V3,18610,18610,1.0,full,False,18610,18610,1.0,full,False,9,9,9,0.0,0.0,True,True,True,True,True,True
abc372e,63594564,DeepSeek-V3,2456068,40960,0.016677062687189444,prefix_40960,True,93,93,1.0,full,False,10,10,10,0.0,0.0,True,True,True,True,True,True
abc372e,63594225,DeepSeek-V3,2456068,40960,0.016677062687189444,prefix_40960,True,93,93,1.0,full,False,10,7,10,0.3,0.0,True,True,True,True,True,True
abc373e,67236729,DeepSeek-V3,896214,20480,0.022851684977025576,prefix_20480,True,28,28,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,False,False
abc373e,67229036,DeepSeek-V3,1555770,20480,0.013163899548133722,prefix_20480,True,30,30,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,False,False
abc373e,67100851,DeepSeek-V3,1555770,20480,0.013163899548133722,prefix_20480,True,30,30,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,False,False
abc373e,67066262,DeepSeek-V3,1555770,20480,0.013163899548133722,prefix_20480,True,30,30,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,False,False
abc373e,67066226,DeepSeek-V3,1555770,20480,0.013163899548133722,prefix_20480,True,30,30,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,False,False
abc373e,67066043,DeepSeek-V3,1555770,20480,0.013163899548133722,prefix_20480,True,30,30,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,False,False
abc373e,67065995,DeepSeek-V3,1555770,20480,0.013163899548133722,prefix_20480,True,30,30,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,False,False
abc373e,67059080,DeepSeek-V3,1517326,20480,0.013497429029753658,prefix_20480,True,27,27,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc373e,67058914,DeepSeek-V3,1517326,20480,0.013497429029753658,prefix_20480,True,27,27,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc373e,66836397,DeepSeek-V3,1555770,20480,0.013163899548133722,prefix_20480,True,30,30,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,False,False
abc374e,67093981,DeepSeek-V3,1213,1213,1.0,full,False,1206,1206,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc374e,67041262,DeepSeek-V3,1371,1371,1.0,full,False,1364,1364,1.0,full,False,2,0,0,0.0,-0.2,True,True,True,True,True,True
abc374e,67041400,DeepSeek-V3,1513,1513,1.0,full,False,1506,1506,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc374e,67213607,DeepSeek-V3,1513,1513,1.0,full,False,1506,1506,1.0,full,False,0,0,1,0.1,0.1,True,True,True,True,True,True
abc374e,67243557,DeepSeek-V3,1513,1513,1.0,full,False,1506,1506,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc374e,66609580,DeepSeek-V3,1371,1371,1.0,full,False,1364,1364,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc374e,66708613,DeepSeek-V3,2413,2413,1.0,full,False,28,28,1.0,full,False,1,0,2,0.2,0.1,True,True,True,True,True,True
abc374e,67028820,DeepSeek-V3,1371,1371,1.0,full,False,1364,1364,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc374e,66726283,DeepSeek-V3,1213,1213,1.0,full,False,1206,1206,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,False,False
abc374e,67096409,DeepSeek-V3,1513,1513,1.0,full,False,1506,1506,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc375c,67172723,DeepSeek-V3,1028292,20480,0.019916521766190926,prefix_20480,True,7,7,1.0,full,False,0,0,1,0.1,0.1,True,True,True,True,True,True
abc375c,67163740,DeepSeek-V3,1028292,20480,0.019916521766190926,prefix_20480,True,7,7,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc375c,67061482,DeepSeek-V3,1028292,20480,0.019916521766190926,prefix_20480,True,7,7,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc375c,66923608,DeepSeek-V3,1028292,20480,0.019916521766190926,prefix_20480,True,7,7,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc375c,66863024,DeepSeek-V3,1028292,20480,0.019916521766190926,prefix_20480,True,7,7,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc375c,66862645,DeepSeek-V3,1028292,20480,0.019916521766190926,prefix_20480,True,7,7,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc375c,66862484,DeepSeek-V3,1028292,30720,0.02987478264928639,prefix_20480,True,7,7,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc375c,66862442,DeepSeek-V3,1028292,20480,0.019916521766190926,prefix_20480,True,7,7,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc375c,66862386,DeepSeek-V3,1028292,20480,0.019916521766190926,prefix_20480,True,7,7,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc375c,66824352,DeepSeek-V3,4155592,20480,0.004928299024543314,prefix_20480,True,23,23,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc376c,65060332,DeepSeek-V3,3955096,40960,0.010356259367661366,prefix_40960,True,17,17,1.0,full,False,2,2,6,0.4,0.4,True,True,True,True,True,True
abc376c,65060141,DeepSeek-V3,3955096,40960,0.010356259367661366,prefix_40960,True,17,17,1.0,full,False,9,4,5,0.1,-0.4,True,True,True,True,True,True
abc376c,64980246,DeepSeek-V3,3955096,40960,0.010356259367661366,prefix_40960,True,17,17,1.0,full,False,8,9,8,-0.1,0.0,True,True,True,True,True,True
abc376c,64977242,DeepSeek-V3,3955096,40960,0.010356259367661366,prefix_40960,True,17,17,1.0,full,False,2,0,0,0.0,-0.2,True,True,True,True,True,True
abc376c,64962645,DeepSeek-V3,1528091,40960,0.02680468637011801,prefix_40960,True,25,25,1.0,full,False,5,7,5,-0.2,0.0,True,True,True,True,True,True
abc376c,64962053,DeepSeek-V3,3955621,40960,0.010354884858787028,prefix_40960,True,294696,20480,0.0694953443548606,prefix_20480,True,3,1,1,0.0,-0.2,True,True,True,True,True,True
abc376c,64955978,DeepSeek-V3,3955621,40960,0.010354884858787028,prefix_40960,True,294696,20480,0.0694953443548606,prefix_20480,True,8,6,4,-0.2,-0.4,True,True,True,True,True,True
abc376c,64955966,DeepSeek-V3,3955621,40960,0.010354884858787028,prefix_40960,True,294696,20480,0.0694953443548606,prefix_20480,True,7,5,6,0.1,-0.1,True,True,True,True,True,True
abc376c,64955961,DeepSeek-V3,3955096,40960,0.010356259367661366,prefix_40960,True,620,620,1.0,full,False,6,1,3,0.2,-0.3,True,True,True,True,True,True
abc376c,64955954,DeepSeek-V3,3955621,40960,0.010354884858787028,prefix_40960,True,294696,20480,0.0694953443548606,prefix_20480,True,5,0,3,0.3,-0.2,True,True,True,True,True,True
abc376e,67092162,DeepSeek-V3,2416933,20480,0.008473548915091979,prefix_20480,True,17,17,1.0,full,False,6,5,2,-0.3,-0.4,True,True,True,True,True,True
abc376e,67027803,DeepSeek-V3,2016905,20480,0.010154171862333625,prefix_20480,True,26,26,1.0,full,False,9,9,10,0.1,0.1,True,True,True,True,True,True
abc376e,66915962,DeepSeek-V3,1816674,20480,0.01127334898831601,prefix_20480,True,25,25,1.0,full,False,2,4,8,0.4,0.6,True,True,True,True,True,True
abc376e,66495343,DeepSeek-V3,2416933,20480,0.008473548915091979,prefix_20480,True,17,17,1.0,full,False,2,4,0,-0.4,-0.2,True,True,True,True,True,True
abc376e,66075558,DeepSeek-V3,2416933,40960,0.016947097830183958,prefix_40960,True,10,10,1.0,full,False,3,4,8,0.4,0.5,True,True,True,True,True,True
abc376e,66075483,DeepSeek-V3,2416933,40960,0.016947097830183958,prefix_40960,True,10,10,1.0,full,False,1,5,2,-0.3,0.1,True,True,True,True,True,True
abc376e,66075325,DeepSeek-V3,2416933,40960,0.016947097830183958,prefix_40960,True,10,10,1.0,full,False,4,2,5,0.3,0.1,True,True,True,True,True,True
abc376e,66074967,DeepSeek-V3,2416933,40960,0.016947097830183958,prefix_40960,True,10,10,1.0,full,False,6,3,5,0.2,-0.1,True,True,True,True,True,True
abc376e,65936878,DeepSeek-V3,2016905,40960,0.02030834372466725,prefix_40960,True,26,26,1.0,full,False,8,6,4,-0.2,-0.4,True,True,True,True,True,True
abc376e,65710653,DeepSeek-V3,1816674,40960,0.02254669797663202,prefix_40960,True,25,25,1.0,full,False,8,5,7,0.2,-0.1,True,True,True,True,True,True
abc376d,67251105,DeepSeek-V3,2577853,40960,0.015889191509368454,prefix_40960,True,2577853,40960,0.015889191509368454,prefix_40960,True,9,7,8,0.1,-0.1,True,True,True,True,True,True
abc376d,67091871,DeepSeek-V3,1729652,40960,0.02368106416782104,prefix_40960,True,36,36,1.0,full,False,9,8,9,0.1,0.0,True,True,True,True,True,True
abc376d,67073362,DeepSeek-V3,1729652,40960,0.02368106416782104,prefix_40960,True,36,36,1.0,full,False,10,9,10,0.1,0.0,True,True,True,True,True,True
abc376d,66684636,DeepSeek-V3,1729652,40960,0.02368106416782104,prefix_40960,True,36,36,1.0,full,False,7,6,8,0.2,0.1,True,True,True,True,True,True
abc376d,66676091,DeepSeek-V3,1729652,40960,0.02368106416782104,prefix_40960,True,36,36,1.0,full,False,10,10,10,0.0,0.0,True,True,True,True,True,True
abc376d,66669463,DeepSeek-V3,1729652,40960,0.02368106416782104,prefix_40960,True,45,45,1.0,full,False,7,8,9,0.1,0.2,True,True,True,True,True,True
abc376d,66500367,DeepSeek-V3,1729652,40960,0.02368106416782104,prefix_40960,True,16,16,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc376d,66485044,DeepSeek-V3,1729652,40960,0.02368106416782104,prefix_40960,True,36,36,1.0,full,False,10,10,8,-0.2,-0.2,True,True,True,True,True,True
abc376d,66484903,DeepSeek-V3,1729652,40960,0.02368106416782104,prefix_40960,True,36,36,1.0,full,False,10,9,8,-0.1,-0.2,True,True,True,True,True,True
abc376d,66443013,DeepSeek-V3,1729652,40960,0.02368106416782104,prefix_40960,True,36,36,1.0,full,False,6,8,10,0.2,0.4,True,True,True,True,True,True
abc377c,64880220,DeepSeek-V3,1503973,40960,0.027234531470977204,prefix_40960,True,13,13,1.0,full,False,9,8,9,0.1,0.0,True,True,True,True,True,True
abc377c,64868673,DeepSeek-V3,1503973,40960,0.027234531470977204,prefix_40960,True,13,13,1.0,full,False,10,7,9,0.2,-0.1,True,True,True,True,True,True
abc377c,64698971,DeepSeek-V3,482615,40960,0.08487096339732499,prefix_40960,True,31,31,1.0,full,False,4,5,4,-0.1,0.0,True,True,True,True,True,True
abc377c,64698368,DeepSeek-V3,482615,40960,0.08487096339732499,prefix_40960,True,31,31,1.0,full,False,5,5,4,-0.1,-0.1,True,True,True,True,True,True
abc377c,64493881,DeepSeek-V3,1557078,40960,0.026305682823853396,prefix_40960,True,14,14,1.0,full,False,9,9,10,0.1,0.1,True,True,True,True,True,True
abc377c,64493735,DeepSeek-V3,1557078,40960,0.026305682823853396,prefix_40960,True,14,14,1.0,full,False,10,7,10,0.3,0.0,True,True,True,True,True,True
abc377c,64188365,DeepSeek-V3,1557078,40960,0.026305682823853396,prefix_40960,True,22,22,1.0,full,False,8,6,8,0.2,0.0,True,True,True,True,True,True
abc377c,63949262,DeepSeek-V3,482615,40960,0.08487096339732499,prefix_40960,True,31,31,1.0,full,False,10,10,9,-0.1,-0.1,True,True,True,True,True,True
abc377c,63949051,DeepSeek-V3,482615,40960,0.08487096339732499,prefix_40960,True,31,31,1.0,full,False,10,9,8,-0.1,-0.2,True,True,True,True,True,True
abc377c,63948871,DeepSeek-V3,482615,40960,0.08487096339732499,prefix_40960,True,31,31,1.0,full,False,9,9,10,0.1,0.1,True,True,True,True,True,True
abc377f,64672933,DeepSeek-V3,5443,5443,1.0,full,False,10,10,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc377f,64672896,DeepSeek-V3,5443,5443,1.0,full,False,10,10,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc377f,59971129,DeepSeek-V3,5443,5443,1.0,full,False,5,5,1.0,full,False,0,0,1,0.1,0.1,True,True,True,True,True,True
abc377f,67095334,DeepSeek-V3,11657,11657,1.0,full,False,31,31,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc377f,61466538,DeepSeek-V3,5443,5443,1.0,full,False,10,10,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc377f,61644105,DeepSeek-V3,11657,11657,1.0,full,False,19,19,1.0,full,False,1,1,0,-0.1,-0.1,True,True,True,True,True,True
abc377f,67095303,DeepSeek-V3,11657,11657,1.0,full,False,31,31,1.0,full,False,0,0,1,0.1,0.1,True,True,True,True,True,True
abc377f,61466557,DeepSeek-V3,5443,5443,1.0,full,False,10,10,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc377f,61026107,DeepSeek-V3,5443,5443,1.0,full,False,5,5,1.0,full,False,1,0,0,0.0,-0.1,True,True,True,True,True,True
abc377f,61634046,DeepSeek-V3,11657,11657,1.0,full,False,19,19,1.0,full,False,2,0,3,0.3,0.1,True,True,True,True,True,True
abc361c,67213592,Qwen2.5-Plus,6904,6904,1.0,full,False,6903,6903,1.0,full,False,1,3,2,-0.1,0.1,True,True,True,True,True,True
abc361c,67186860,Qwen2.5-Plus,6904,6904,1.0,full,False,6903,6903,1.0,full,False,2,2,2,0.0,0.0,True,True,True,True,True,True
abc361c,67182020,Qwen2.5-Plus,6904,6904,1.0,full,False,6903,6903,1.0,full,False,0,5,1,-0.4,0.1,True,True,True,True,True,True
abc361c,67107765,Qwen2.5-Plus,6904,6904,1.0,full,False,6903,6903,1.0,full,False,0,1,1,0.0,0.1,True,True,True,True,True,True
abc361c,67095560,Qwen2.5-Plus,6904,6904,1.0,full,False,6903,6903,1.0,full,False,4,4,3,-0.1,-0.1,True,True,True,True,True,True
abc361c,67095547,Qwen2.5-Plus,6904,6904,1.0,full,False,6903,6903,1.0,full,False,1,3,2,-0.1,0.1,True,True,True,True,True,True
abc361c,67030359,Qwen2.5-Plus,6904,6904,1.0,full,False,6903,6903,1.0,full,False,1,3,1,-0.2,0.0,True,True,True,True,True,True
abc361c,67026479,Qwen2.5-Plus,6904,6904,1.0,full,False,23,23,1.0,full,False,2,0,8,0.8,0.6,True,True,True,True,True,True
abc361c,66894391,Qwen2.5-Plus,6904,6904,1.0,full,False,6903,6903,1.0,full,False,1,1,1,0.0,0.0,True,True,True,True,True,True
abc361c,66704499,Qwen2.5-Plus,6904,6904,1.0,full,False,6903,6903,1.0,full,False,2,2,4,0.2,0.2,True,True,True,True,True,True
abc362d,67088863,Qwen2.5-Plus,678706,20480,0.03017506843905903,prefix_20480,True,24,24,1.0,full,False,9,7,8,0.1,-0.1,True,True,True,True,True,True
abc362d,67055151,Qwen2.5-Plus,3038015,20480,0.006741243871409457,prefix_20480,True,76,76,1.0,full,False,10,10,10,0.0,0.0,True,True,True,True,True,True
abc362d,66901805,Qwen2.5-Plus,3038015,20480,0.006741243871409457,prefix_20480,True,22,22,1.0,full,False,8,5,8,0.3,0.0,True,True,True,True,True,True
abc362d,66901765,Qwen2.5-Plus,3038015,20480,0.006741243871409457,prefix_20480,True,23,23,1.0,full,False,8,7,9,0.2,0.1,True,True,True,True,True,True
abc362d,66824420,Qwen2.5-Plus,26198,20480,0.7817390640506909,prefix_20480,True,24,24,1.0,full,False,7,7,9,0.2,0.2,True,True,True,True,True,True
abc362d,66485839,Qwen2.5-Plus,678706,20480,0.03017506843905903,prefix_20480,True,24,24,1.0,full,False,10,10,10,0.0,0.0,True,True,True,True,True,True
abc362d,66485778,Qwen2.5-Plus,678706,20480,0.03017506843905903,prefix_20480,True,24,24,1.0,full,False,10,9,10,0.1,0.0,True,True,True,True,True,True
abc362d,66485717,Qwen2.5-Plus,26198,20480,0.7817390640506909,prefix_20480,True,24,24,1.0,full,False,10,10,10,0.0,0.0,True,True,True,True,True,True
abc362d,66246685,Qwen2.5-Plus,3038015,20480,0.006741243871409457,prefix_20480,True,75,75,1.0,full,False,10,10,10,0.0,0.0,True,True,True,True,True,True
abc362d,65947516,Qwen2.5-Plus,678706,20480,0.03017506843905903,prefix_20480,True,24,24,1.0,full,False,8,3,8,0.5,0.0,True,True,True,True,True,True
abc363e,67112937,Qwen2.5-Plus,5885,5885,1.0,full,False,17,17,1.0,full,False,0,2,1,-0.1,0.1,True,True,True,True,True,True
abc363e,67112907,Qwen2.5-Plus,5885,5885,1.0,full,False,17,17,1.0,full,False,1,4,1,-0.3,0.0,True,True,True,True,True,True
abc363e,67012798,Qwen2.5-Plus,6446038,20480,0.003177145403114285,prefix_20480,True,18,18,1.0,full,False,2,2,3,0.1,0.1,True,True,True,True,True,True
abc363e,66903504,Qwen2.5-Plus,5853455,20480,0.0034987883224522954,prefix_20480,True,16,16,1.0,full,False,1,0,0,0.0,-0.1,True,True,True,True,True,True
abc363e,66903440,Qwen2.5-Plus,5853455,20480,0.0034987883224522954,prefix_20480,True,16,16,1.0,full,False,1,0,2,0.2,0.1,True,True,True,True,True,True
abc363e,66879782,Qwen2.5-Plus,5833173,40960,0.007021907287851741,prefix_40960,True,5833173,40960,0.007021907287851741,prefix_40960,True,7,0,2,0.2,-0.5,True,False,False,True,False,False
abc363e,66867492,Qwen2.5-Plus,5885,5885,1.0,full,False,17,17,1.0,full,False,1,2,5,0.3,0.4,True,True,True,True,True,True
abc363e,66698060,Qwen2.5-Plus,5885,5885,1.0,full,False,17,17,1.0,full,False,0,3,2,-0.1,0.2,True,True,True,True,True,True
abc363e,66451108,Qwen2.5-Plus,5885,5885,1.0,full,False,17,17,1.0,full,False,0,2,1,-0.1,0.1,True,True,True,True,True,True
abc363e,66451062,Qwen2.5-Plus,5885,5885,1.0,full,False,17,17,1.0,full,False,0,1,3,0.2,0.3,True,True,True,True,True,True
abc364d,67175419,Qwen2.5-Plus,682693,20480,0.02999884281807489,prefix_20480,True,224017,20480,0.09142163317962476,prefix_20480,True,9,6,4,-0.2,-0.5,True,True,True,True,True,True
abc364d,66949397,Qwen2.5-Plus,682693,20480,0.02999884281807489,prefix_20480,True,29,29,1.0,full,False,10,10,5,-0.5,-0.5,True,True,True,True,True,True
abc364d,66687736,Qwen2.5-Plus,682693,20480,0.02999884281807489,prefix_20480,True,29,29,1.0,full,False,7,5,6,0.1,-0.1,True,True,True,True,True,True
abc364d,66684832,Qwen2.5-Plus,682693,20480,0.02999884281807489,prefix_20480,True,29,29,1.0,full,False,6,7,7,0.0,0.1,True,True,True,True,True,True
abc364d,66684578,Qwen2.5-Plus,682693,20480,0.02999884281807489,prefix_20480,True,29,29,1.0,full,False,7,7,7,0.0,0.0,True,True,True,True,True,True
abc364d,65154558,Qwen2.5-Plus,2688994,20480,0.007616231200218372,prefix_20480,True,29,29,1.0,full,False,9,8,6,-0.2,-0.3,True,True,True,True,True,True
abc364d,65154456,Qwen2.5-Plus,2688994,20480,0.007616231200218372,prefix_20480,True,29,29,1.0,full,False,5,4,5,0.1,0.0,True,True,True,True,True,True
abc364d,65154395,Qwen2.5-Plus,2688994,20480,0.007616231200218372,prefix_20480,True,29,29,1.0,full,False,7,6,10,0.4,0.3,True,True,True,True,True,True
abc364d,65154375,Qwen2.5-Plus,2688994,20480,0.007616231200218372,prefix_20480,True,29,29,1.0,full,False,8,3,7,0.4,-0.1,True,True,True,True,True,True
abc364d,65154236,Qwen2.5-Plus,2688994,20480,0.007616231200218372,prefix_20480,True,29,29,1.0,full,False,8,4,7,0.3,-0.1,True,True,True,True,True,True
abc365d,67035548,Qwen2.5-Plus,200008,20480,0.10239590416383344,prefix_20480,True,7,7,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
abc365d,67113943,Qwen2.5-Plus,200008,20480,0.10239590416383344,prefix_20480,True,6,6,1.0,full,False,0,0,0,0.0,0.0,True,True,True,True,True,True
